image,survey_code,species,comments,quadrat,presabs
pic_s03_2017_ne_q08.png,s03_2017_ne,red clover,NA,q08,1
pic_s03_2017_ne_q08.png,s03_2017_ne,sweet clover,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,white clover,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,sainfoin,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,lucerne,NA,q08,1
pic_s03_2017_ne_q08.png,s03_2017_ne,bird's-foot trefoil,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,black medick,NA,q08,1
pic_s03_2017_ne_q08.png,s03_2017_ne,common vetch,NA,q08,1
pic_s03_2017_ne_q08.png,s03_2017_ne,red campion,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,white campion,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,phacelia,NA,q08,0
pic_s03_2017_ne_q08.png,s03_2017_ne,fenugreek,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,alsike clover,NA,q08,1
pic_s07_2017_ne_q08.png,s07_2017_ne,crimson clover,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,red clover,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,sweet clover,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,white clover,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,sainfoin,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,lucerne,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,bird's-foot trefoil,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,black medick,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,common vetch,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,black knapweed,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,yarrow,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,oxeye daisy,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,musk mallow,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,wild carrot,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,red campion,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,white campion,NA,q08,0
pic_s07_2017_ne_q08.png,s07_2017_ne,phacelia,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,alsike clover,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,crimson clover,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,red clover,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,sweet clover,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,white clover,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,sainfoin,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,lucerne,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,bird's-foot trefoil,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,black medick,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,common vetch,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,black knapweed,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,yarrow,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,oxeye daisy,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,musk mallow,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,wild carrot,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,red campion,NA,q08,1
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,white campion,NA,q08,0
pic_s14_2017_ne_v_q08.png,s14_2017_ne_v,phacelia,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,alsike clover,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,crimson clover,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,red clover,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,sweet clover,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,white clover,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,sainfoin,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,lucerne,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,bird's-foot trefoil,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,black medick,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,common vetch,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,black knapweed,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,yarrow,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,oxeye daisy,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,musk mallow,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,wild carrot,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,red campion,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,white campion,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,phacelia,NA,q08,0
pic_s23_2017_ne_q08.png,s23_2017_ne,tufted vetch,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,alsike clover,NA,q08,1
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,crimson clover,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,red clover,NA,q08,1
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,sweet clover,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,white clover,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,sainfoin,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,lucerne,NA,q08,1
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,bird's-foot trefoil,NA,q08,1
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,black medick,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,common vetch,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,black knapweed,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,yarrow,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,oxeye daisy,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,musk mallow,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,wild carrot,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,red campion,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,white campion,NA,q08,0
pic_s16_2017_ne_v_q08.png,s16_2017_ne_v,phacelia,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,alsike clover,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,crimson clover,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,red clover,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,sweet clover,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,white clover,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,sainfoin,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,lucerne,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,black medick,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,common vetch,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,black knapweed,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,yarrow,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,oxeye daisy,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,musk mallow,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,wild carrot,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,fenugreek,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,red campion,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,white campion,NA,q08,1
pic_s29_2018_ne_q08.png,s29_2018_ne,phacelia,NA,q08,0
pic_s29_2018_ne_q08.png,s29_2018_ne,borage,NA,q08,0
pic_s18_2018_ne_q08.png,s18_2018_ne,clover,Y,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,crimson clover,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,red clover,Y,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,sweet clover,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,white clover,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,bird's-foot trefoil,Y,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,sainfoin,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,lucerne,Y,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,black medick,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,common vetch,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,black knapweed,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,yarrow,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,oxeye daisy,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,musk mallow,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,wild carrot,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,fenugreek,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,red campion,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,white campion,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,phacelia,,q08,1
pic_s18_2018_ne_q08.png,s18_2018_ne,borage,,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,alsike clover,NA,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,crimson clover,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,red clover,NA,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,sweet clover,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,white clover,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,sainfoin,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,lucerne,NA,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,black medick,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,common vetch,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,black knapweed,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,yarrow,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,oxeye daisy,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,musk mallow,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,wild carrot,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,fenugreek,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,red campion,NA,q08,1
pic_s19_2018_ne_q08.png,s19_2018_ne,white campion,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,phacelia,NA,q08,0
pic_s19_2018_ne_q08.png,s19_2018_ne,borage,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,alsike clover,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,crimson clover,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,red clover,NA,q08,1
pic_s20_2018_ne_q08.png,s20_2018_ne,sweet clover,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,white clover,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s20_2018_ne_q08.png,s20_2018_ne,sainfoin,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,lucerne,NA,q08,1
pic_s20_2018_ne_q08.png,s20_2018_ne,black medick,NA,q08,1
pic_s20_2018_ne_q08.png,s20_2018_ne,common vetch,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,black knapweed,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,yarrow,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,oxeye daisy,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,musk mallow,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,wild carrot,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,fenugreek,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,red campion,NA,q08,1
pic_s20_2018_ne_q08.png,s20_2018_ne,white campion,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,phacelia,NA,q08,0
pic_s20_2018_ne_q08.png,s20_2018_ne,borage,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,alsike clover,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,crimson clover,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,red clover,NA,q08,1
pic_s30_2018_ne_q08.png,s30_2018_ne,sweet clover,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,white clover,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s30_2018_ne_q08.png,s30_2018_ne,sainfoin,NA,q08,1
pic_s30_2018_ne_q08.png,s30_2018_ne,lucerne,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,black medick,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,common vetch,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,black knapweed,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,yarrow,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,oxeye daisy,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,musk mallow,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,wild carrot,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,fenugreek,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,red campion,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,white campion,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,phacelia,NA,q08,0
pic_s30_2018_ne_q08.png,s30_2018_ne,borage,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,alsike clover,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,crimson clover,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,red clover,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,sweet clover,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,white clover,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s21_2018_ne_q08.png,s21_2018_ne,sainfoin,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,lucerne,NA,q08,1
pic_s21_2018_ne_q08.png,s21_2018_ne,black medick,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,common vetch,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,black knapweed,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,yarrow,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,oxeye daisy,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,musk mallow,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,wild carrot,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,fenugreek,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,red campion,NA,q08,1
pic_s21_2018_ne_q08.png,s21_2018_ne,white campion,NA,q08,1
pic_s21_2018_ne_q08.png,s21_2018_ne,phacelia,NA,q08,0
pic_s21_2018_ne_q08.png,s21_2018_ne,borage,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,alsike clover,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,crimson clover,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,red clover,NA,q08,1
pic_s22_2018_ne_q08.png,s22_2018_ne,sweet clover,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,white clover,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,bird's-foot trefoil,NA,q08,1
pic_s22_2018_ne_q08.png,s22_2018_ne,sainfoin,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,lucerne,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,black medick,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,common vetch,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,black knapweed,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,yarrow,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,oxeye daisy,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,musk mallow,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,wild carrot,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,fenugreek,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,red campion,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,white campion,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,phacelia,NA,q08,0
pic_s22_2018_ne_q08.png,s22_2018_ne,borage,NA,q08,0
pic_s04_2017_ne_q09.png,s04_2017_ne,alsike clover,NA,q09,1
pic_s04_2017_ne_q09.png,s04_2017_ne,red clover,NA,q09,1
pic_s04_2017_ne_q09.png,s04_2017_ne,crimson clover,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,white clover,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,sainfoin,NA,q09,1
pic_s04_2017_ne_q09.png,s04_2017_ne,lucerne,NA,q09,1
pic_s04_2017_ne_q09.png,s04_2017_ne,bird's-foot trefoil,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,black medick,NA,q09,1
pic_s04_2017_ne_q09.png,s04_2017_ne,common vetch,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,black knapweed,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,yarrow,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,oxeye daisy,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,musk mallow,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,wild carrot,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,field scabious,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,sweet clover,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,fenugreek,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,red campion,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,phacelia,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,borage,NA,q09,0
pic_s04_2017_ne_q09.png,s04_2017_ne,white campion,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,alsike clover,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,crimson clover,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,red clover,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,sweet clover,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,white clover,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,sainfoin,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,lucerne,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,bird's-foot trefoil,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,black medick,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,common vetch,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,black knapweed,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,yarrow,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,oxeye daisy,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,musk mallow,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,wild carrot,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,red campion,NA,q09,1
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,white campion,NA,q09,0
pic_s12_2017_ne_v_q09.png,s12_2017_ne_v,phacelia,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,alsike clover,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,crimson clover,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,red clover,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,sweet clover,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,white clover,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,sainfoin,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,lucerne,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,bird's-foot trefoil,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,black medick,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,common vetch,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,black knapweed,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,yarrow,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,oxeye daisy,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,musk mallow,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,wild carrot,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,red campion,NA,q09,0
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,white campion,NA,q09,1
pic_s13_2017_ne_v_q09.png,s13_2017_ne_v,phacelia,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,alsike clover,NA,q09,1
pic_s05_2017_ne_q09.png,s05_2017_ne,crimson clover,NA,q09,1
pic_s05_2017_ne_q09.png,s05_2017_ne,red clover,NA,q09,1
pic_s05_2017_ne_q09.png,s05_2017_ne,sweet clover,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,white clover,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,sainfoin,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,lucerne,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s05_2017_ne_q09.png,s05_2017_ne,black medick,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,common vetch,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,black knapweed,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,yarrow,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,oxeye daisy,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,musk mallow,NA,q09,1
pic_s05_2017_ne_q09.png,s05_2017_ne,wild carrot,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,red campion,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,white campion,NA,q09,0
pic_s05_2017_ne_q09.png,s05_2017_ne,phacelia,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,alsike clover,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,crimson clover,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,red clover,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,sweet clover,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,white clover,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,sainfoin,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,lucerne,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,black medick,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,common vetch,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,black knapweed,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,yarrow,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,oxeye daisy,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,musk mallow,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,wild carrot,NA,q09,1
pic_s08_2017_ne_q09.png,s08_2017_ne,red campion,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,white campion,NA,q09,0
pic_s08_2017_ne_q09.png,s08_2017_ne,phacelia,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,alsike clover,NA,q09,1
pic_s28_2017_ne_q09.png,s28_2017_ne,crimson clover,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,red clover,NA,q09,1
pic_s28_2017_ne_q09.png,s28_2017_ne,sweet clover,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,white clover,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,sainfoin,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,lucerne,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s28_2017_ne_q09.png,s28_2017_ne,black medick,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,common vetch,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,black knapweed,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,yarrow,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,oxeye daisy,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,musk mallow,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,wild carrot,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,red campion,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,white campion,NA,q09,0
pic_s28_2017_ne_q09.png,s28_2017_ne,phacelia,NA,q09,0
pic_s01_2017_ne_q09.png,s01_2017_ne,alsike clover,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,crimson clover,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,red clover,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,sainfoin,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,black knapweed,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,musk mallow,NA,q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,phacelia,"** Phacelia seen as cut stems on the ground and counted as present (as it is a sown species in the mix and has grown in the PBR plot), q02, q03, q06, q10",q09,1
pic_s01_2017_ne_q09.png,s01_2017_ne,gold of pleasure,NA,q09,0
